Record_ID,Scenario,Source,Sim_Time_s,Bus_ID,Bus_Name,Frequency_Hz,Voltage_pu,Voltage_kV,Angle_deg,Active_Power_MW,Reactive_Power_MVAr,ROCOF_Hz_per_s,Ambient_Temp_C,Grid_State,Stability_Label
134,Normal_Operation,Synthetic_PhysicsInformed,13.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9787,0.9738,321.4,41.21,451.219,271.273,-0.5322,35.0,Stable,0
135,Normal_Operation,Synthetic_PhysicsInformed,13.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0338,0.9835,324.5,40.21,440.294,264.705,0.5508,35.0,Stable,0
136,Normal_Operation,Synthetic_PhysicsInformed,13.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1194,0.97,320.1,38.03,442.645,266.118,0.8558,35.0,Stable,0
137,Normal_Operation,Synthetic_PhysicsInformed,13.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0677,0.9812,323.8,36.64,436.79,262.598,-0.5164,35.0,Stable,0
138,Normal_Operation,Synthetic_PhysicsInformed,13.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0574,0.9795,323.2,30.33,410.287,246.664,-0.1032,34.9,Stable,0
139,Normal_Operation,Synthetic_PhysicsInformed,13.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1649,0.9877,325.9,29.32,389.385,234.099,1.0752,34.9,Stable,0
140,Normal_Operation,Synthetic_PhysicsInformed,13.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3232,1.0022,330.7,24.29,373.332,224.447,1.5822,34.9,Stable,0
141,Normal_Operation,Synthetic_PhysicsInformed,14.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2377,1.005,331.6,18.17,375.481,225.739,-0.8547,34.9,Stable,0
142,Normal_Operation,Synthetic_PhysicsInformed,14.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3129,0.9942,328.1,20.1,409.541,246.216,0.7521,34.9,Stable,0
143,Normal_Operation,Synthetic_PhysicsInformed,14.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1983,0.9846,324.9,11.71,389.941,234.433,-1.1461,34.9,Stable,0
144,Normal_Operation,Synthetic_PhysicsInformed,14.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1673,0.97,320.1,8.19,428.001,257.314,-0.3101,34.9,Stable,0
145,Normal_Operation,Synthetic_PhysicsInformed,14.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0696,0.97,320.1,2.33,440.866,265.049,-0.9769,34.9,Stable,0
146,Normal_Operation,Synthetic_PhysicsInformed,14.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0481,0.9851,325.1,2.74,432.879,260.247,-0.215,34.8,Stable,0
147,Normal_Operation,Synthetic_PhysicsInformed,14.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0897,0.9823,324.2,-2.9,438.774,263.791,0.4162,34.8,Stable,0
148,Normal_Operation,Synthetic_PhysicsInformed,14.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0712,0.9843,324.8,-1.52,428.129,257.391,-0.1847,34.8,Stable,0
149,Normal_Operation,Synthetic_PhysicsInformed,14.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1014,0.9973,329.1,-5.99,462.971,278.338,0.3016,34.8,Stable,0
150,Normal_Operation,Synthetic_PhysicsInformed,14.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0769,0.9921,327.4,0.16,464.423,279.211,-0.2449,34.8,Stable,0
151,Normal_Operation,Synthetic_PhysicsInformed,15.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1827,0.9982,329.4,-8.36,465.118,279.629,1.0579,34.8,Stable,0
152,Normal_Operation,Synthetic_PhysicsInformed,15.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1315,0.9889,326.3,-8.24,465.408,279.803,-0.5116,34.7,Stable,0
153,Normal_Operation,Synthetic_PhysicsInformed,15.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1722,0.9922,327.4,-4.39,447.667,269.138,0.4064,34.7,Stable,0
154,Normal_Operation,Synthetic_PhysicsInformed,15.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0846,0.9887,326.3,-4.34,442.718,266.162,-0.8756,34.7,Stable,0
155,Normal_Operation,Synthetic_PhysicsInformed,15.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0785,0.983,324.4,-0.69,426.876,256.638,-0.0606,34.7,Stable,0
156,Normal_Operation,Synthetic_PhysicsInformed,15.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0743,0.9874,325.8,2.68,436.475,262.409,-0.0429,34.6,Stable,0
157,Normal_Operation,Synthetic_PhysicsInformed,15.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9384,0.9853,325.2,5.86,448.975,269.924,-1.3587,34.6,Stable,0
158,Normal_Operation,Synthetic_PhysicsInformed,15.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8136,0.9872,325.8,11.06,444.454,267.206,-1.2476,34.6,Stable,0
159,Normal_Operation,Synthetic_PhysicsInformed,15.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8154,0.991,327.0,12.77,457.224,274.883,0.0174,34.6,Stable,0
160,Normal_Operation,Synthetic_PhysicsInformed,15.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8304,0.9925,327.5,14.52,452.454,272.015,0.1502,34.6,Stable,0
161,Normal_Operation,Synthetic_PhysicsInformed,16.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9391,0.9915,327.2,19.66,441.501,265.431,1.0873,34.5,Stable,0
162,Normal_Operation,Synthetic_PhysicsInformed,16.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0051,0.9859,325.3,25.73,422.187,253.819,0.6602,34.5,Stable,0
163,Normal_Operation,Synthetic_PhysicsInformed,16.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9203,0.988,326.1,27.99,428.528,257.631,-0.8488,34.5,Stable,0
164,Normal_Operation,Synthetic_PhysicsInformed,16.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0093,0.9858,325.3,32.24,410.406,246.736,0.8899,34.4,Stable,0
165,Normal_Operation,Synthetic_PhysicsInformed,16.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1095,0.9909,327.0,35.77,415.143,249.584,1.0027,34.4,Stable,0
166,Normal_Operation,Synthetic_PhysicsInformed,16.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0412,0.9891,326.4,38.68,415.502,249.8,-0.6832,34.4,Stable,0
167,Normal_Operation,Synthetic_PhysicsInformed,16.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.049,0.9801,323.4,40.59,402.389,241.916,0.0784,34.4,Stable,0
168,Normal_Operation,Synthetic_PhysicsInformed,16.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9599,0.98,323.4,38.56,417.74,251.146,-0.8912,34.3,Stable,0
169,Normal_Operation,Synthetic_PhysicsInformed,16.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0301,0.9806,323.6,41.79,399.446,240.147,0.7017,34.3,Stable,0
170,Normal_Operation,Synthetic_PhysicsInformed,16.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0165,0.97,320.1,45.05,414.262,249.055,-0.1359,34.3,Stable,0
171,Normal_Operation,Synthetic_PhysicsInformed,17.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9907,0.97,320.1,45.36,422.062,253.744,-0.2578,34.2,Stable,0
172,Normal_Operation,Synthetic_PhysicsInformed,17.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0787,0.9716,320.6,43.31,413.234,248.436,0.88,34.2,Stable,0
173,Normal_Operation,Synthetic_PhysicsInformed,17.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0893,0.9839,324.7,43.14,393.022,236.285,0.1062,34.2,Stable,0
174,Normal_Operation,Synthetic_PhysicsInformed,17.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0153,0.9701,320.1,42.93,367.644,221.028,-0.7408,34.1,Stable,0
175,Normal_Operation,Synthetic_PhysicsInformed,17.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9158,0.97,320.1,37.99,382.13,229.737,-0.9944,34.1,Stable,0
176,Normal_Operation,Synthetic_PhysicsInformed,17.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8151,0.97,320.1,38.03,377.7,227.073,-1.007,34.0,Stable,0
177,Normal_Operation,Synthetic_PhysicsInformed,17.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8589,0.9767,322.3,34.68,354.36,213.041,0.4382,34.0,Stable,0
178,Normal_Operation,Synthetic_PhysicsInformed,17.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8561,0.9814,323.8,30.18,329.393,198.031,-0.0285,34.0,Stable,0
179,Normal_Operation,Synthetic_PhysicsInformed,17.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9515,0.9794,323.2,26.91,334.742,201.247,0.954,33.9,Stable,0
180,Normal_Operation,Synthetic_PhysicsInformed,17.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0364,0.9823,324.1,23.24,353.148,212.312,0.8486,33.9,Stable,0
181,Normal_Operation,Synthetic_PhysicsInformed,18.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2063,0.9929,327.6,21.35,334.545,201.128,1.6994,33.9,Stable,0
182,Normal_Operation,Synthetic_PhysicsInformed,18.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.4961,0.9848,325.0,15.35,325.32,195.582,2.8985,33.8,Stable,0
183,Normal_Operation,Synthetic_PhysicsInformed,18.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.5,0.9885,326.2,9.42,335.906,201.946,0.0386,33.8,Stable,0
184,Normal_Operation,Synthetic_PhysicsInformed,18.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.5,0.9869,325.7,6.21,326.11,196.057,0.0,33.7,Stable,0
185,Normal_Operation,Synthetic_PhysicsInformed,18.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.4401,0.9877,325.9,4.27,346.009,208.02,-0.5995,33.7,Stable,0
186,Normal_Operation,Synthetic_PhysicsInformed,18.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3421,0.9762,322.1,0.84,377.186,226.764,-0.98,33.6,Stable,0
187,Normal_Operation,Synthetic_PhysicsInformed,18.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2791,0.9938,327.9,0.76,356.538,214.351,-0.6296,33.6,Stable,0
188,Normal_Operation,Synthetic_PhysicsInformed,18.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1984,0.9958,328.6,-4.63,407.703,245.111,-0.807,33.6,Stable,0
189,Normal_Operation,Synthetic_PhysicsInformed,18.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1092,1.0007,330.2,-0.86,406.634,244.468,-0.8919,33.5,Stable,0
190,Normal_Operation,Synthetic_PhysicsInformed,18.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0241,0.9988,329.6,-3.97,425.317,255.701,-0.8513,33.5,Stable,0
191,Normal_Operation,Synthetic_PhysicsInformed,19.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0274,0.9891,326.4,-4.92,412.084,247.745,0.0333,33.4,Stable,0
192,Normal_Operation,Synthetic_PhysicsInformed,19.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8514,0.9847,325.0,-7.56,424.717,255.34,-1.7603,33.4,Stable,0
193,Normal_Operation,Synthetic_PhysicsInformed,19.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0143,0.9985,329.5,-4.92,415.633,249.879,1.6296,33.3,Stable,0
194,Normal_Operation,Synthetic_PhysicsInformed,19.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0687,1.006,332.0,-3.11,413.499,248.595,0.5439,33.3,Stable,0
195,Normal_Operation,Synthetic_PhysicsInformed,19.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2419,1.005,331.6,-1.2,416.722,250.533,1.7312,33.2,Stable,0
196,Normal_Operation,Synthetic_PhysicsInformed,19.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2761,0.9976,329.2,1.83,394.059,236.908,0.3428,33.2,Stable,0
197,Normal_Operation,Synthetic_PhysicsInformed,19.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2401,1.0108,333.6,6.79,394.005,236.876,-0.3607,33.1,Stable,0
198,Normal_Operation,Synthetic_PhysicsInformed,19.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1534,1.0081,332.7,10.75,384.571,231.204,-0.8665,33.1,Stable,0
199,Normal_Operation,Synthetic_PhysicsInformed,19.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2618,0.9981,329.4,11.69,421.698,253.525,1.0836,33.0,Stable,0
200,Normal_Operation,Synthetic_PhysicsInformed,19.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0881,1.0065,332.1,12.39,420.311,252.691,-1.7372,33.0,Stable,0
201,Normal_Operation,Synthetic_PhysicsInformed,20.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0699,1.0119,333.9,13.69,382.439,229.923,-0.1821,32.9,Stable,0
202,Normal_Operation,Synthetic_PhysicsInformed,20.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0211,1.0116,333.8,22.12,380.4,228.697,-0.4877,32.9,Stable,0
203,Normal_Operation,Synthetic_PhysicsInformed,20.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9251,1.0082,332.7,26.03,387.761,233.122,-0.9595,32.8,Stable,0
204,Normal_Operation,Synthetic_PhysicsInformed,20.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9754,1.0178,335.9,30.04,383.513,230.568,0.5026,32.8,Stable,0
205,Normal_Operation,Synthetic_PhysicsInformed,20.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9804,1.0149,334.9,34.59,354.594,213.182,0.0505,32.7,Stable,0
206,Normal_Operation,Synthetic_PhysicsInformed,20.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0112,1.0077,332.5,35.76,326.601,196.353,0.3072,32.7,Stable,0
207,Normal_Operation,Synthetic_PhysicsInformed,20.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1035,1.0063,332.1,42.52,337.217,202.735,0.9232,32.6,Stable,0
208,Normal_Operation,Synthetic_PhysicsInformed,20.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.962,0.9984,329.5,43.79,326.543,196.318,-1.4144,32.6,Stable,0
209,Normal_Operation,Synthetic_PhysicsInformed,20.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8767,0.9973,329.1,43.42,311.478,187.261,-0.8533,32.5,Stable,0
210,Normal_Operation,Synthetic_PhysicsInformed,20.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8568,0.9941,328.0,39.51,327.458,196.868,-0.1993,32.5,Stable,0
211,Normal_Operation,Synthetic_PhysicsInformed,21.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.799,1.0035,331.1,42.7,300.993,180.957,-0.5775,32.4,Stable,0
212,Normal_Operation,Synthetic_PhysicsInformed,21.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9041,0.9922,327.4,43.42,319.39,192.017,1.0506,32.4,Stable,0
213,Normal_Operation,Synthetic_PhysicsInformed,21.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8825,0.981,323.7,44.15,321.034,193.006,-0.2158,32.3,Stable,0
214,Normal_Operation,Synthetic_PhysicsInformed,21.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9911,0.9861,325.4,48.35,300,180.36,1.0858,32.2,Stable,0
215,Normal_Operation,Synthetic_PhysicsInformed,21.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9898,0.9793,323.2,42.53,322.937,194.15,-0.0129,32.2,Stable,0
216,Normal_Operation,Synthetic_PhysicsInformed,21.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0506,0.9749,321.7,36.19,300,180.36,0.6083,32.1,Stable,0
217,Normal_Operation,Synthetic_PhysicsInformed,21.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1849,0.9797,323.3,34.17,325.17,195.492,1.3423,32.1,Stable,0
218,Normal_Operation,Synthetic_PhysicsInformed,21.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2357,0.9876,325.9,28.1,316.135,190.06,0.5083,32.0,Stable,0
219,Normal_Operation,Synthetic_PhysicsInformed,21.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2395,0.9907,326.9,29.64,301.656,181.355,0.0385,32.0,Stable,0
220,Normal_Operation,Synthetic_PhysicsInformed,21.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2377,1.0066,332.2,25.29,325.484,195.681,-0.018,31.9,Stable,0
221,Normal_Operation,Synthetic_PhysicsInformed,22.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2243,1.0116,333.8,23.61,332.843,200.105,-0.1342,31.8,Stable,0
222,Normal_Operation,Synthetic_PhysicsInformed,22.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.311,1.0049,331.6,17.27,355.785,213.898,0.867,31.8,Stable,0
223,Normal_Operation,Synthetic_PhysicsInformed,22.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2353,1.0124,334.1,10.92,343.391,206.447,-0.7571,31.7,Stable,0
224,Normal_Operation,Synthetic_PhysicsInformed,22.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2235,1.0253,338.3,9.27,366.437,220.302,-0.1186,31.7,Stable,0
225,Normal_Operation,Synthetic_PhysicsInformed,22.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1537,1.0245,338.1,2.95,358.193,215.346,-0.6972,31.6,Stable,0
226,Normal_Operation,Synthetic_PhysicsInformed,22.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2129,1.023,337.6,5.22,357.735,215.07,0.5916,31.5,Stable,0
227,Normal_Operation,Synthetic_PhysicsInformed,22.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1864,1.0308,340.2,-1.52,330.953,198.969,-0.2648,31.5,Stable,0
228,Normal_Operation,Synthetic_PhysicsInformed,22.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2812,1.0322,340.6,-6.61,336.796,202.482,0.9478,31.4,Stable,0
229,Normal_Operation,Synthetic_PhysicsInformed,22.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2348,1.0428,344.1,-5.23,329.841,198.3,-0.4636,31.4,Stable,0
230,Normal_Operation,Synthetic_PhysicsInformed,22.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1503,1.0333,341.0,-6.09,306.13,184.046,-0.8457,31.3,Stable,0
231,Normal_Operation,Synthetic_PhysicsInformed,23.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0603,1.0204,336.7,-7.99,300,180.36,-0.9001,31.2,Stable,0
232,Normal_Operation,Synthetic_PhysicsInformed,23.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0156,1.0146,334.8,-7.15,316.065,190.019,-0.4471,31.2,Stable,0
233,Normal_Operation,Synthetic_PhysicsInformed,23.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0109,1.0108,333.6,-4.7,353.62,212.596,-0.0462,31.1,Stable,0
234,Normal_Operation,Synthetic_PhysicsInformed,23.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0296,1.0136,334.5,-7.45,344.364,207.032,0.1864,31.1,Stable,0
235,Normal_Operation,Synthetic_PhysicsInformed,23.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8544,1.0099,333.3,0.52,335.16,201.498,-1.7516,31.0,Stable,0
236,Normal_Operation,Synthetic_PhysicsInformed,23.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.9032,1.0023,330.8,3.47,308.83,185.668,0.4877,30.9,Stable,0
237,Normal_Operation,Synthetic_PhysicsInformed,23.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),49.8871,1.0051,331.7,6.38,312.343,187.781,-0.1609,30.9,Stable,0
238,Normal_Operation,Synthetic_PhysicsInformed,23.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0479,1.0019,330.6,7.75,300,180.36,1.6082,30.8,Stable,0
239,Normal_Operation,Synthetic_PhysicsInformed,23.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.187,0.9993,329.8,9.92,332.918,200.15,1.3912,30.8,Stable,0
240,Normal_Operation,Synthetic_PhysicsInformed,23.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2765,1.0001,330.0,13.22,346.152,208.106,0.8949,30.7,Stable,0
241,Normal_Operation,Synthetic_PhysicsInformed,24.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.213,0.9919,327.3,22.09,307.692,184.985,-0.6354,30.6,Stable,0
242,Normal_Operation,Synthetic_PhysicsInformed,24.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2477,0.9955,328.5,28.01,320.311,192.571,0.3472,30.6,Stable,0
243,Normal_Operation,Synthetic_PhysicsInformed,24.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.0706,0.9899,326.7,27.85,332.907,200.144,-1.7706,30.5,Stable,0
244,Normal_Operation,Synthetic_PhysicsInformed,24.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1456,0.9766,322.3,30.69,357.159,214.724,0.7493,30.4,Stable,0
245,Normal_Operation,Synthetic_PhysicsInformed,24.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2618,0.9908,327.0,33.91,382.753,230.111,1.1624,30.4,Stable,0
246,Normal_Operation,Synthetic_PhysicsInformed,24.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3857,0.9997,329.9,39.13,401.671,241.485,1.2385,30.3,Stable,0
247,Normal_Operation,Synthetic_PhysicsInformed,24.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3032,0.9896,326.6,42.19,396.146,238.163,-0.8247,30.3,Stable,0
248,Normal_Operation,Synthetic_PhysicsInformed,24.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2858,0.986,325.4,41.49,402.494,241.979,-0.1741,30.2,Stable,0
249,Normal_Operation,Synthetic_PhysicsInformed,24.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1897,0.9872,325.8,44.27,402.322,241.876,-0.9604,30.1,Stable,0
250,Normal_Operation,Synthetic_PhysicsInformed,24.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1208,0.9934,327.8,48.44,391.681,235.479,-0.6898,30.1,Stable,0
251,Normal_Operation,Synthetic_PhysicsInformed,25.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2135,0.9999,330.0,39.69,378.373,227.478,0.9272,30.0,Stable,0
252,Normal_Operation,Synthetic_PhysicsInformed,25.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1519,1.0054,331.8,45.07,390.443,234.734,-0.6154,29.9,Stable,0
253,Normal_Operation,Synthetic_PhysicsInformed,25.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1952,0.9988,329.6,42.28,367.963,221.219,0.4331,29.9,Stable,0
254,Normal_Operation,Synthetic_PhysicsInformed,25.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1719,0.9981,329.4,42.62,356.518,214.339,-0.2338,29.8,Stable,0
255,Normal_Operation,Synthetic_PhysicsInformed,25.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2358,1.0046,331.5,43.32,374.419,225.1,0.6393,29.7,Stable,0
256,Normal_Operation,Synthetic_PhysicsInformed,25.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2388,1.0091,333.0,38.9,364.161,218.934,0.0305,29.7,Stable,0
257,Normal_Operation,Synthetic_PhysicsInformed,25.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.33,1.0206,336.8,38.65,368.158,221.336,0.9121,29.6,Stable,0
258,Normal_Operation,Synthetic_PhysicsInformed,25.7,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3395,1.0225,337.4,31.34,383.636,230.642,0.0944,29.6,Stable,0
259,Normal_Operation,Synthetic_PhysicsInformed,25.8,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3128,1.02,336.6,31.24,389.248,234.016,-0.2667,29.5,Stable,0
260,Normal_Operation,Synthetic_PhysicsInformed,25.9,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.3025,1.0252,338.3,24.21,397.118,238.747,-0.1028,29.4,Stable,0
261,Normal_Operation,Synthetic_PhysicsInformed,26.0,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2823,1.0154,335.1,19.94,376.025,226.066,-0.2021,29.4,Stable,0
262,Normal_Operation,Synthetic_PhysicsInformed,26.1,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.285,1.0064,332.1,17.92,393.708,236.697,0.027,29.3,Stable,0
263,Normal_Operation,Synthetic_PhysicsInformed,26.2,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.2932,1.0053,331.8,13.11,356.223,214.161,0.0818,29.2,Stable,0
264,Normal_Operation,Synthetic_PhysicsInformed,26.3,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1908,1.004,331.3,9.34,358.324,215.424,-1.0241,29.2,Stable,0
265,Normal_Operation,Synthetic_PhysicsInformed,26.4,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1009,1.0048,331.6,4.4,340.536,204.73,-0.8991,29.1,Stable,0
266,Normal_Operation,Synthetic_PhysicsInformed,26.5,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1222,1.0031,331.0,4.72,358.319,215.422,0.2132,29.1,Stable,0
267,Normal_Operation,Synthetic_PhysicsInformed,26.6,Synth_NigGrid_Bus,Nigeria 330kV Grid (Synthetic),50.1749,1.0052,331.7,-1.92,343.191,206.326,0.5266,29.0,Stable,0
